review,review_datetime,upvote_count,app_rating,data_source,app_name
The app is user-friendly. Most of their drivers pay attention to details and are reliable. They follow directions and do things like locking the gate back after leaving.,2025-04-05 14:44:31,0,4,Google Play,GrubHub
Quick and follow directions.,2025-04-05 14:23:43,0,5,Google Play,GrubHub
"The majority of the time the drivers are efficient and polite; however, there is nothing preventing couriers from stealing your order. The best support offers you is to reorder or get refunded in credit. The app needs to discourage taking multiple orders and instead pay reasonably so my order doesnt either get stolen or delivered cold since drivers need to take on multiple orders to be efficient. Use other services. Uber and Doordash don't treat people any better, but are more consistent.",2025-04-05 12:32:14,3,1,Google Play,GrubHub
Used to be a great idea and a way to try new foods. Unfortunately now most food is delivered cold because the drivers are doubling up on deliveries causing them to miss delivery times. Even paying for the priority delivery doesn't seem to help and most of the time it has to be credited back. Dropped an additional star off my review now that I noticed that GrubHub inflates the prices in their app compared to the restaurant's own pricing.,2025-04-05 09:17:34,1,2,Google Play,GrubHub
A few times now the driver either didn't read the comment for the address or it wasn't given to them. This app could really use a dropped pin location for apartment complexes. The drivers deliver straight to the GPS address and aren't aware it's the wrong address.,2025-04-05 04:36:03,1,4,Google Play,GrubHub
More ads less service. Horrible.,2025-04-05 03:20:12,0,1,Google Play,GrubHub
A+,2025-04-05 00:32:06,0,4,Google Play,GrubHub
"using grubhub has been very helpful and convenient, especially for me ♿️",2025-04-04 21:53:54,0,5,Google Play,GrubHub
disaster,2025-04-04 20:47:01,0,1,Google Play,GrubHub
What's going on? All of a sudden I'm paying $25 for a freaking regular salad? PLUS my neighborhood places are in Brooklyn? In fact EVERYTHING that this app says is close to me is located in Brooklyn! I live in east Midtown Manhattan! I tried 30 mins or less I STILL GET BROOKLYN RESTAURANTS SUGGESTED TO ME! I checked my location settings & everything is fine. It's just this app! AND there is no help listed for the app. No support at all. I keep looking for updates & there aren't any.,2025-04-04 20:11:06,0,2,Google Play,GrubHub
much food. many eat. wow. such deal,2025-04-04 18:53:50,0,5,Google Play,GrubHub
Waited an hour and then they canceled my order not giving a reason on cancellation,2025-04-04 18:53:27,0,1,Google Play,GrubHub
easy to use,2025-04-04 18:50:39,0,5,Google Play,GrubHub
awesome. use this over doordash since they teamed up with prime,2025-04-04 18:29:35,0,5,Google Play,GrubHub
the app is so buggy especially with Google pay.,2025-04-04 18:14:40,1,1,Google Play,GrubHub
I enjoy the quick access and convenience! I like the variety of business you offer.,2025-04-04 17:19:27,0,5,Google Play,GrubHub
great app,2025-04-04 15:29:21,0,5,Google Play,GrubHub
"I saw a restaurant open until 8:30pm and the rule said it stops taking orders 15 mintutes before close. However, I can't place order before stop. I was in the restaurant and checked the system with the boss but couldn't do anything. This problem was more than a year. Nobody cares",2025-04-04 15:02:34,1,1,Google Play,GrubHub
orders are rarely right and on time,2025-04-04 14:27:52,0,1,Google Play,GrubHub
great app,2025-04-04 13:47:24,0,5,Google Play,GrubHub
"Grubhub is great if there is a problem with the order they take the consumer side. I have called a few restaurants, most restaurants say once the food is picked they are no responsible. You know your order is in good hands with grubhub , I am thankful for grubhub!",2025-04-04 13:44:34,0,5,Google Play,GrubHub
"The app itself is brilliant. Easy to navigate. Great at helping with issues. I just hate that this app gives amateurs who don't know how to read directions (and possibly scamming) the avenue to become ""delivery drivers"". But no system is perfect.",2025-04-04 12:45:56,1,4,Google Play,GrubHub
good,2025-04-04 10:39:13,0,5,Google Play,GrubHub
order was 3 hours late and could not change to pick up for unknown reason no driver were available and I could not get my refund,2025-04-04 06:42:11,0,1,Google Play,GrubHub
"The worst I've used so far. Stole my money, doubled my order, a very large order, the only high priced order I have made through them, charging my card back to back in two separate transactions even though I authorized one & was shown one. No refund, credit, no anything. Twice in a months time, two different drivers never received our sides or beverages that I ordered & paid for. No refund, no credit, no nothing. Deliveries were on time & ""correct"" that is their only criteria.",2025-04-04 04:42:55,3,1,Google Play,GrubHub
the worst 😭😭😔😔😔,2025-04-04 03:31:16,1,1,Google Play,GrubHub
"App sucks! GH will give you $5 that's it! The driver tonight marked my order as delivered but no order was ever delivered. I'm sure someone is enjoying my supper as I type this review. The company is professional and will right the wrongs, but do not expect headache free ordering. Your orders will be inaccurate or completely missing. Often. The app is unreliable my order took over 2 hours and ultimately got canceled because the store closed. GH doesn't really care that you don't have food TBH",2025-04-04 00:33:36,0,1,Google Play,GrubHub
Quick and user friendly!,2025-04-03 21:39:31,0,5,Google Play,GrubHub
always great timely deliveries,2025-04-03 19:55:55,0,5,Google Play,GrubHub
are you trying to scam me into using upside says $26 in upside which i have downloaded and open it and nothing this is second time and then add disappears in app so wheres my money?!?!,2025-04-03 19:39:15,0,2,Google Play,GrubHub
why driver's are taking more than 2 orders? my food is always late and cold,2025-04-03 15:38:44,0,5,Google Play,GrubHub
I mean they be taxin but it's good,2025-04-03 14:59:05,0,4,Google Play,GrubHub
Love This App!!!!,2025-04-03 13:41:05,0,5,Google Play,GrubHub
"grub hub is easy, and it offers a wide variety of menus and restaurants.",2025-04-03 13:06:05,0,5,Google Play,GrubHub
Would be better if drivers read instructions. And something is off with the maps. They continually deliver to the incorrect address.,2025-04-03 10:33:32,0,3,Google Play,GrubHub
"Downgraded out of frustration with search. Sort by distance simply doesn't work. When I'm just looking for the closest option that's still open at 11pm, I'd like it to not muck that up.",2025-04-03 00:03:07,0,2,Google Play,GrubHub
fast easy,2025-04-02 22:14:11,0,5,Google Play,GrubHub
"Would give 5 stars, but I'm required to enter a chat in order to add a tip after delivery!🥴 You simply hit a button on DoorDash to add a tip post-delivery! I tip well, but I don't like tipping before the service is completed, but the delivery apps treat it as though it's an incentive to do their jobs.",2025-04-02 19:19:11,0,4,Google Play,GrubHub
"Besides all of the extra fees, it's efficient.",2025-04-02 19:16:27,0,3,Google Play,GrubHub
"Always have fun with this program, very good!",2025-04-02 19:14:21,0,5,Google Play,GrubHub
GrubHub is by far the best app a foodie like myself could ask for. anything I want with the touch of a button. My personal genie LoL Thanks Hub keep growing strong,2025-04-02 18:45:35,0,5,Google Play,GrubHub
not too good of an option for late night eaters. order cancelations do happen.,2025-04-02 18:16:42,0,2,Google Play,GrubHub
"whether or not this is a GrubHub thing or just a delivery app service thing, it's become increasingly difficult lately to get my orders in its entirety... there's always a missing item. Their drivers also don't seem to care to read delivery instructions. one of the redeeming factors that keeps me coming back is the fact they have a deal with Amazon so I don't have to pay a subscription cost as long as I maintain my Amazon subscription.",2025-04-02 15:20:51,1,3,Google Play,GrubHub
"Don't use grubhub. their drivers pick up multiple orders but have an hour to get your food to you, so my driver today picked up my food a mile away, and then proceeded to head in the opposite direction and so two deliveries before me. food was cold. customer support doesn't do anything to help.",2025-04-02 14:45:06,2,1,Google Play,GrubHub
Prefered over all other delivery service.,2025-04-02 14:35:41,0,5,Google Play,GrubHub
Great pizza!,2025-04-02 13:22:50,0,5,Google Play,GrubHub
"my last two orders were very late. watching the driver on the map was wild, in that in both cases he was either not moving for very long(10+minutes) it making numerous(more than two) stops before delivering my food. it's was cold both times. I received Refund the first time after they had to reassign the driver. the second time I tried to use grub hub guarantees because the food was cold. They said I never submitted a claim and couldn't receive one now.",2025-04-02 11:12:40,1,1,Google Play,GrubHub
